data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7661920,728,SSD7355,7355,15-Jan-21,2021,3,Strategic developments,Looting/property destruction,Tonj Communal Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Western Bahr el Ghazal,Bagari,Kuajiena,Alur,7.3185,28.447,2,Catholic Radio Network,National,"Looting: Around 15 January 2021 (month of), unknown raiders (presumed to have come from neighboring Tonj South or Tonj North counties) stole 47 head of cattle from an unspecified area near Alur in Jur River county (Western Bahr el Ghazal state). 34 cows have since been returned. The source does not mention whether any fatalities or casualties resulted from the raid.",0,1618492173,SSD
7574959,728,SSD7319,7319,15-Jan-21,2021,1,Violence against civilians,Attack,Gok Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Macar-Waat-Gok Sub-Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Duony,Achod,7.1187,29.4029,2,Radio Tamazuj,Regional,"On 15 January 2021, a child from Waat sub-section of the Macar section of the Gok Dinka was killed at an unspecified location on the road to Pagor in Cueibet (Lakes state) [coded to Achod], in what is described as a revenge killing, presumed to have been perpetrated by a Gok Dinka militia.",1,1611605538,SSD
7574961,728,SSD7320,7320,15-Jan-21,2021,1,Violence against civilians,Attack,Gok Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Langdiing-Ayiel-Gok Sub Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Malou-Pec,Alel,7.0284,29.2443,1,Radio Tamazuj,Regional,"On 15 January 2021, a child from Ayiel sub-section of the Langdiing section of the Gok Dinka was killed at Alel village close to Cueibet town (Lakes state), in what is described as a revenge killing, presumed to have been perpetrated by a Gok Dinka militia.",1,1611605538,SSD
7499294,728,SSD7315,7315,14-Jan-21,2021,2,Violence against civilians,Attack,Military Forces of South Sudan (2011-),Police Forces of South Sudan (2011-),1,Civilians (South Sudan),Bari Ethnic Group (South Sudan),7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Mangalla,Mogiri,4.8906,31.8489,2,VOA; Eye Radio (South Sudan),National-International,"Around 14 January 2021 (as reported), men in army and police uniforms (and coded as such) were implicated in a suspected land-grabbing incident in the Garbo area in southern Mangalla payam in Juba county (Central Equatoria state) [coded to Mogiri]. When members of the local Bari community approached the security personnel, they were reportedly beaten.",0,1611010519,SSD
7723355,728,SSD7314,7314,14-Jan-21,2021,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Warrap,Tonj North,Marial-Lou,Marial-Lou,8.0336,29.183,2,VOA,International,"On 14 January 2021, unidentified gunmen attacked a passenger vehicle (which had at least two soldiers present) in the area of Marial-Lou in Tonj North county (Warrap state). 5 people were killed and 4 wounded (including two SSPDF soldiers, and two others who were seriously wounded), and one person is missing.",5,1614639426,SSD
7499714,728,SSD7313,7313,14-Jan-21,2021,1,Battles,Armed clash,Murle Ethnic Militia (South Sudan),,4,Lou Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,44,Eastern Africa,South Sudan,Jonglei,Nyirol,Pading,Gwar,8.3579,31.792,2,Radio Tamazuj,Regional,"On 14 January 2021, suspected Murle raiders clashed with local cattle keeping youth (presumed to be Lou Nuer) in Pading payam in the areas of Guer, Payilieth, Leek, and Ngarjok of Niyrol county (Jonglei state) [coded to Gwar], after the raiders stole just under 4,000 head of cattle. There is no information on casualties or fatalities.",0,1611010519,SSD
7499293,728,SSD7312,7312,13-Jan-21,2021,1,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),Abiliang Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Upper Nile,Melut,Panomdit,Panomdit,10.0499,32.2738,2,Eye Radio (South Sudan); Radio Tamazuj,National-Regional,"On 13 January 2021, unknown attackers (implied - though not confirmed - to be from one of the Eastern Jikany Nuer clans) attacked pastoralists (presumed to be Abiliang Dinka) at Bai Ajak in Panomdit payam in Melut county (Upper Nile state), killing 4 and wounding 2. An unspecified number of cattle were stolen, and 'many' are reported to have been displaced.",4,1611010519,SSD
7574960,728,SSD7318,7318,13-Jan-21,2021,2,Protests,Peaceful protest,Protesters (South Sudan),,6,,,0,60,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil North,Malual Centre,Pamat,9.2147,27.0014,1,Radio Tamazuj,Regional,"Around 13 January 2021 (week of), hundreds of demonstrators protested the movement of the Malual Centre payam HQ from Pamat to Majak-Kar in Aweil North county (Northern Bahr el Ghazal state, event presumed to have taken place in Pamat) [coded to Pamat]. [size=hundreds]",0,1611605538,SSD
7708849,728,SSD7392,7392,13-Jan-21,2021,2,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Acholi Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Kudo,Lohira,4.4888,32.1687,2,UNMISS,National,"Around 13 January 2021 (week of), unspecified pastoralists attacked civilians (presumed to be Acholi, given the locations in Magwi to which they fled to) at Dabur (presumed to be an alternate spelling of Tabur), Tachak (implied to be in or near Lowoi North or South payams) and Lofiriha (Torit county, Eastern Equatoria state) [coded to Lohira]. Four were killed (fatalities distributed across three events) and an unspecified number of residents displaced. Crops and dwellings were torched, whilst water sources were poisoned. 56 head of cattle were also killed.",1,1614037122,SSD
7708850,728,SSD7393,7393,13-Jan-21,2021,2,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Acholi Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Kudo,Tabur,4.3943,32.283,1,UNMISS,National,"Around 13 January 2021 (week of), unspecified pastoralists attacked civilians (presumed to be Acholi, given the locations in Magwi to which they fled to) at Dabur (presumed to be an alternate spelling of Tabur), Tachak (implied to be in or near Lowoi North or South payams) and Lofiriha (Torit county, Eastern Equatoria state). Four were killed (fatalities distributed across three events) and an unspecified number of residents displaced. Crops and dwellings were torched, whilst water sources were poisoned. 56 head of cattle were also killed.",2,1614037122,SSD
7708851,728,SSD7391,7391,13-Jan-21,2021,2,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Acholi Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Lofiriha,Lofiriha,4.395,32.2827,1,UNMISS,National,"Around 13 January 2021 (week of), unspecified pastoralists attacked civilians (presumed to be Acholi, given the locations in Magwi to which they fled to) at Dabur (presumed to be an alternate spelling of Tabur), Tachak (implied to be in or near Lowoi North or South payams) and Lofiriha (Torit county, Eastern Equatoria state). Four were killed (fatalities distributed across three events) and an unspecified number of residents displaced. Crops and dwellings were torched, whilst water sources were poisoned. 56 head of cattle were also killed.",1,1614037123,SSD
7499292,728,SSD7311,7311,12-Jan-21,2021,1,Battles,Armed clash,Ruop-Agar Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Agar Clan Militia (South Sudan); Pastoralists (South Sudan),4,Police Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Lakes,Yirol West,Ger,Ramayang,6.4733,30.1581,2,VOA; Eye Radio (South Sudan); Radio Tamazuj; Juba Monitor,National-Regional,"On 12 January 2021, police clashed with cattle raiders at Lokgii-chul (described as being in Ger or Aluak-Luak payams of Yirol East county, Lakes state) [coded to Ramayang] who had earlier stolen over 500 head of cattle from Majima camp, and who are believed to hail from the Amongpiny and Paloc areas in Rumbek Center and East county (with the Amongpiny raiders presumed to be from the Ruop section of the Agar Dinka, and those Paloc from an unspecified section). 6 police were killed in the fighting (three of whom died later of their wounds) and 5 wounded.",6,1611010519,SSD
7732782,728,SSD7424,7424,12-Jan-21,2021,1,Battles,Armed clash,NAS: National Salvation Front,,2,Mundari Ethnic Militia (South Sudan),Pastoralists (South Sudan),4,24,Eastern Africa,South Sudan,Central Equatoria,Lainya,Lainya,Lokurubang,4.3163,31.0522,2,UNSC,Other,"On 12 January 2021, an armed group described as being 'affiliated' to NAS rebels (and coded as NAS) clashed with Mundari pastoralists at an unspecified location in Lainya county (Central Equatoria state), implied to be close to a previous incident in the north of the county [coded to Lokurubang]. The clash resulted in at least 12 deaths.",12,1615246425,SSD
7499411,728,SSD7310,7310,12-Jan-21,2021,1,Violence against civilians,Attack,Mundari Ethnic Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Christian Group (South Sudan),7,47,Eastern Africa,South Sudan,Central Equatoria,Lainya,Lainya,Lokurubang,4.3163,31.0522,2,Catholic Radio Network,National,"On 12 January 2021, unspecified pastoralists (presumed to be Mundari given recent activity in the area) attacked civilians at an unspecified location in Lainya county of Central Equatoria state (presumed to be in the north of the county, where similar events have taken place), killing 3 (including a catechist of unspecified denomination) and wounding 3.",3,1611010519,SSD
7499291,728,SSD7308,7308,9-Jan-21,2021,1,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Athoc-Bor Clan Group (South Sudan); Dinka Ethnic Group (South Sudan); Women (South Sudan); Refugees/IDPs (South Sudan),7,47,Eastern Africa,South Sudan,Jonglei,Bor,Baidit,Char Akau,6.3545,31.608,2,Juba Monitor; Radio Tamazuj,National-Regional,"On 9 January 2021, suspected Murle raiders attacked a mother and her three children who had been displaced due to flooding from north-west Bor county (all victims presumed to be of the Athoc section of the Bor Dinka) in the area of Char Akau in Bor South county (Jonglei state). An eight-month old girl was killed in the attack and two boys abducted; the mother was released unharmed.",1,1618492405,SSD
7499713,728,SSD7309,7309,9-Jan-21,2021,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Christian Group (South Sudan),7,37,Eastern Africa,South Sudan,Lakes,Awerial,Puluk,Kalthok,5.8824,31.5735,2,Radio Tamazuj,Regional,"Property destruction: On 9 January 2021, an Episcopal church was torched by suspected arsonists at an unspecified location in Kalthok payam of Awerial county (Lakes state). There is no further information.",0,1611010519,SSD
7455562,728,SSD7251,7251,8-Jan-21,2021,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Unidentified Communal Militia (South Sudan),Pastoralists (South Sudan),4,34,Eastern Africa,South Sudan,Central Equatoria,Juba,Lokiliri,Aru,4.3627,31.9846,2,Sudans Post,National,"On 8 January 2021, unknown raiders attacked a cattle camp in the area of Aru Junction in south-east Juba county (Central Equatoria state) [coded to Aru], resulting in a clash with the cattle keepers (note that there is no information regarding the identity of the cattle keepers). The fighting injured six, though a local chief has indicated that there may have been deaths. The same chief implied Murle raiders were responsible, though offered no evidence to support the claim.",0,1610409643,SSD
7454074,728,SSD7250,7250,7-Jan-21,2021,1,Violence against civilians,Attack,Mundari Ethnic Militia (South Sudan),Pastoralists (South Sudan),4,Civilians (South Sudan),Pojulu Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Central Equatoria,Lainya,Lainya,Lokurubang,4.3163,31.0522,2,Eye Radio (South Sudan); VOA,National-International,"On 7 January 2021, Mundari pastoralists were reported to have attacked civilians (presumed to be of the Pojulu ethnic group) in the area of Lokurubang in northern Lainya county (Central Equatoria state), killing 3 and wounding 4. Two elderly civilians were abducted, and over 700 head of cattle were allegedly stolen from two cattle camps in the area. Hundreds of civilians were reported to have been displaced.",3,1610409625,SSD
7455406,728,SSD7249,7249,7-Jan-21,2021,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Eastern Equatoria,Kapoeta South,Kapoeta Town,Kapoeta,4.7703,33.593,3,Radio Miraya,National,"Around 7 January 2021 (as reported), unknown attackers killed four civilians and wounded two others in three separate incidents at unspecified locations in greater Kapoeta (Eastern Equatoria state). There is no further information.",4,1610409642,SSD
7499837,728,SSD7307,7307,6-Jan-21,2021,2,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Labour Group (South Sudan),7,37,Eastern Africa,South Sudan,Warrap,Tonj East,Paliang,Romich,7.9739,29.2837,1,VOA,International,"Around 6 January 2021 (week of), a prominent local businessman was reported to have been killed by an unidentified armed group in Romich in Tonj East county (Warrap state). There is no further information.",1,1611010520,SSD
7455913,728,SSD7246,7246,6-Jan-21,2021,1,Violence against civilians,Attack,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Civilians (South Sudan),Maban Ethnic Group (South Sudan),7,27,Eastern Africa,South Sudan,Upper Nile,Maban,Banashowa,Dangaji,9.9238,33.6567,1,VOA,International,"On 6 January 2021, SPLM-IO forces were alleged to have attacked Mabanese civilians at Dangaji, Yawaji and Dankedan south of Gendrassa in Maban county (Upper Nile state), killing three civilians and wounding two. Dwellings were torched and thousands of civilians are reported to have been displaced. Fatalities evenly distributed across three events.",1,1610409646,SSD
7455925,728,SSD7248,7248,6-Jan-21,2021,1,Violence against civilians,Attack,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Civilians (South Sudan),Maban Ethnic Group (South Sudan),7,27,Eastern Africa,South Sudan,Upper Nile,Maban,Banashowa,Yawaji,9.9281,33.6618,1,VOA,International,"On 6 January 2021, SPLM-IO forces were alleged to have attacked Mabanese civilians at Dangaji, Yawaji and Dankedan south of Gendrassa in Maban county (Upper Nile state), killing three civilians and wounding two. Dwellings were torched and thousands of civilians are reported to have been displaced. Fatalities evenly distributed across three events.",1,1610409647,SSD
